Mn_molar_fraction,Fe_molar_fraction,Co_molar_fraction,Ni_molar_fraction,Cu_molar_fraction,Ta_molar_fraction,overpotential_V
0.0,0.1,0.3,0.5,0.0,0.1,0.4313899999999999
0.2,0.4,0.3,0.1,0.0,0.0,0.428567
0.0,0.1,0.0,0.0,0.7,0.2,0.41462
0.1,0.0,0.1,0.0,0.1,0.7,0.450246
0.0,0.9,0.0,0.0,0.1,0.0,0.419018
0.1,0.2,0.0,0.4,0.3,0.0,0.398988
0.0,0.4,0.0,0.0,0.5,0.1,0.402518
0.3,0.0,0.0,0.4,0.1,0.2,0.4167359999999999
0.2,0.3,0.0,0.0,0.3,0.2,0.395063
0.0,0.2,0.5,0.2,0.0,0.1,0.456585
0.2,0.5,0.0,0.0,0.0,0.3,0.407885
0.0,0.2,0.4,0.0,0.1,0.3,0.447683
0.1,0.7,0.0,0.1,0.1,0.0,0.406719
0.0,0.7,0.1,0.0,0.2,0.0,0.43463
0.3,0.0,0.0,0.5,0.1,0.1,0.4373979999999999
0.0,0.1,0.4,0.4,0.1,0.0,0.442504
0.4,0.0,0.2,0.0,0.0,0.4,0.469693
0.2,0.0,0.3,0.1,0.0,0.4,0.469983
0.4,0.3,0.0,0.3,0.0,0.0,0.408128
0.0,0.3,0.0,0.0,0.7,0.0,0.399593
0.0,0.1,0.0,0.1,0.1,0.7,0.420406
0.3,0.2,0.5,0.0,0.0,0.0,0.387312
0.1,0.0,0.4,0.5,0.0,0.0,0.43845
0.0,0.0,0.2,0.3,0.1,0.4,0.468976
0.4,0.2,0.1,0.3,0.0,0.0,0.430918
0.0,0.3,0.0,0.5,0.0,0.2,0.4711979999999999
0.1,0.0,0.4,0.0,0.4,0.1,0.430689
0.1,0.2,0.0,0.0,0.5,0.2,0.409033
0.5,0.2,0.0,0.1,0.2,0.0,0.378905
0.5,0.0,0.0,0.2,0.3,0.0,0.421303
0.5,0.4,0.0,0.1,0.0,0.0,0.387866
0.4,0.0,0.2,0.3,0.0,0.1,0.44321
0.0,0.3,0.1,0.0,0.5,0.1,0.407283
0.2,0.3,0.3,0.2,0.0,0.0,0.432529
0.1,0.2,0.4,0.0,0.0,0.3,0.440083
0.3,0.1,0.0,0.0,0.0,0.6,0.435847
0.0,0.5,0.0,0.5,0.0,0.0,0.4252729999999999
0.0,0.3,0.2,0.0,0.5,0.0,0.397646
0.0,0.0,0.4,0.3,0.1,0.2,0.435117
0.2,0.4,0.0,0.0,0.4,0.0,0.39695
0.0,0.0,0.6,0.0,0.3,0.1,0.427843
0.1,0.5,0.3,0.0,0.1,0.0,0.401576
0.0,0.2,0.0,0.1,0.1,0.6,0.4234979999999999
0.7,0.0,0.0,0.1,0.1,0.1,0.405671
0.0,0.2,0.1,0.1,0.6,0.0,0.395458
0.2,0.0,0.6,0.1,0.1,0.0,0.421717
0.0,0.2,0.0,0.4,0.1,0.3,0.435906
0.0,0.2,0.6,0.1,0.1,0.0,0.430217
0.4,0.0,0.0,0.5,0.1,0.0,0.420027
0.0,0.1,0.5,0.2,0.0,0.2,0.474484
0.1,0.6,0.0,0.0,0.3,0.0,0.409107
0.0,0.0,0.0,0.0,0.1,0.9,0.4204699999999999
0.4,0.0,0.1,0.1,0.4,0.0,0.4305529999999999
0.7,0.0,0.0,0.2,0.0,0.1,0.4534229999999999
0.2,0.0,0.3,0.4,0.1,0.0,0.435388
0.1,0.7,0.0,0.0,0.1,0.1,0.396993
0.0,0.7,0.0,0.0,0.3,0.0,0.411304
0.0,0.8,0.1,0.0,0.0,0.1,0.440301
0.0,0.1,0.0,0.3,0.2,0.4,0.436121
0.4,0.6,0.0,0.0,0.0,0.0,0.391987
0.0,0.4,0.1,0.3,0.2,0.0,0.412684
0.3,0.0,0.0,0.3,0.1,0.3,0.429924
0.6,0.0,0.3,0.0,0.0,0.1,0.408509
0.1,0.0,0.2,0.1,0.0,0.6,0.428592
0.1,0.2,0.0,0.1,0.0,0.6,0.4500189999999999
0.4,0.0,0.4,0.0,0.2,0.0,0.426885
0.1,0.4,0.3,0.0,0.2,0.0,0.416494
0.5,0.2,0.1,0.0,0.0,0.2,0.41266
0.0,0.3,0.0,0.1,0.5,0.1,0.397233
0.0,0.0,0.4,0.4,0.2,0.0,0.419489
0.4,0.0,0.1,0.0,0.4,0.1,0.4128949999999999
0.0,0.1,0.0,0.4,0.5,0.0,0.399409
0.0,0.2,0.3,0.0,0.0,0.5,0.442698
0.0,0.0,0.3,0.1,0.6,0.0,0.411645
0.0,0.0,0.2,0.1,0.0,0.7,0.45085
0.1,0.0,0.1,0.5,0.3,0.0,0.42536
0.0,0.1,0.0,0.0,0.8,0.1,0.413641
0.2,0.4,0.4,0.0,0.0,0.0,0.390487
0.0,0.1,0.3,0.2,0.0,0.4,0.453324
0.0,0.3,0.4,0.0,0.0,0.3,0.478267
0.0,0.0,0.3,0.1,0.5,0.1,0.437435
0.0,0.6,0.0,0.3,0.1,0.0,0.406889
0.7,0.1,0.0,0.1,0.0,0.1,0.395638
0.0,0.3,0.5,0.0,0.0,0.2,0.441647
0.0,0.0,0.0,0.7,0.0,0.3,0.472338
0.0,0.4,0.0,0.3,0.3,0.0,0.411415
0.1,0.0,0.0,0.1,0.5,0.3,0.420709
0.1,0.0,0.3,0.1,0.5,0.0,0.426268
0.0,0.0,0.0,0.1,0.6,0.3,0.418614
0.0,0.5,0.3,0.1,0.1,0.0,0.420234
0.4,0.4,0.0,0.1,0.0,0.1,0.382467
0.0,0.5,0.3,0.0,0.2,0.0,0.391413
0.0,0.5,0.5,0.0,0.0,0.0,0.410381
0.0,0.0,0.0,0.3,0.1,0.6,0.412951
0.3,0.2,0.0,0.4,0.1,0.0,0.406929
0.5,0.3,0.0,0.1,0.0,0.1,0.386117
0.1,0.0,0.6,0.0,0.0,0.3,0.464262
0.2,0.1,0.0,0.6,0.1,0.0,0.4225779999999999
0.0,0.0,0.2,0.0,0.1,0.7,0.458688
0.0,0.3,0.0,0.4,0.0,0.3,0.481142
0.0,0.4,0.3,0.2,0.0,0.1,0.412135
0.0,0.3,0.0,0.0,0.6,0.1,0.411285
0.0,0.3,0.0,0.3,0.2,0.2,0.425408
0.0,0.5,0.1,0.0,0.3,0.1,0.401684
0.2,0.0,0.5,0.0,0.2,0.1,0.404414
0.0,0.1,0.0,0.4,0.0,0.5,0.473768
0.0,0.0,0.3,0.1,0.3,0.3,0.43438
0.1,0.3,0.0,0.2,0.0,0.4,0.412
0.5,0.0,0.4,0.0,0.0,0.1,0.4299479999999999
0.0,0.4,0.0,0.6,0.0,0.0,0.43245
0.4,0.0,0.0,0.0,0.5,0.1,0.408906
0.2,0.4,0.0,0.0,0.0,0.4,0.391561
0.0,0.0,0.0,0.3,0.7,0.0,0.393968
0.1,0.3,0.0,0.0,0.4,0.2,0.405677
0.2,0.3,0.2,0.0,0.0,0.3,0.431104
0.8,0.0,0.1,0.1,0.0,0.0,0.4482319999999999
0.0,0.1,0.4,0.0,0.5,0.0,0.404088
0.0,0.6,0.3,0.1,0.0,0.0,0.422436
0.5,0.0,0.4,0.0,0.1,0.0,0.433896
0.1,0.1,0.0,0.4,0.0,0.4,0.443086
0.0,0.4,0.0,0.1,0.5,0.0,0.408998
0.1,0.3,0.1,0.0,0.0,0.5,0.437431
0.0,0.0,0.1,0.5,0.2,0.2,0.403862
0.3,0.1,0.0,0.0,0.1,0.5,0.4061349999999999
0.0,0.3,0.4,0.1,0.2,0.0,0.421242
0.0,0.1,0.0,0.0,0.4,0.5,0.420527
0.2,0.1,0.0,0.0,0.3,0.4,0.413168
0.4,0.0,0.4,0.0,0.0,0.2,0.4404899999999999
0.0,0.1,0.1,0.3,0.5,0.0,0.408358
0.0,0.0,0.3,0.1,0.1,0.5,0.421249
0.7,0.1,0.0,0.1,0.1,0.0,0.406611
0.3,0.0,0.1,0.4,0.2,0.0,0.408258
0.2,0.1,0.0,0.0,0.0,0.7,0.437508
0.5,0.0,0.2,0.0,0.1,0.2,0.442665
0.4,0.1,0.0,0.1,0.4,0.0,0.403364
0.0,0.2,0.1,0.0,0.5,0.2,0.410183
0.0,0.5,0.2,0.3,0.0,0.0,0.423977
0.2,0.0,0.4,0.3,0.1,0.0,0.451489
0.0,0.5,0.0,0.1,0.3,0.1,0.425587
0.1,0.0,0.0,0.5,0.1,0.3,0.4599689999999999
0.0,0.0,0.5,0.2,0.2,0.1,0.408983
0.0,0.2,0.5,0.0,0.3,0.0,0.407499
0.3,0.0,0.0,0.5,0.0,0.2,0.44538
0.1,0.4,0.4,0.0,0.0,0.1,0.411992
0.0,0.2,0.4,0.3,0.1,0.0,0.422759
0.0,0.6,0.0,0.1,0.3,0.0,0.405692
0.0,0.5,0.2,0.2,0.0,0.1,0.446078
0.2,0.6,0.1,0.0,0.0,0.1,0.394951
0.3,0.4,0.1,0.0,0.0,0.2,0.395909
0.7,0.1,0.2,0.0,0.0,0.0,0.374511
0.7,0.0,0.1,0.2,0.0,0.0,0.424436
0.0,0.0,0.0,0.6,0.1,0.3,0.447578
0.4,0.0,0.0,0.0,0.4,0.2,0.409521
0.2,0.0,0.1,0.2,0.0,0.5,0.392406
0.0,0.0,0.4,0.2,0.4,0.0,0.405185
0.0,0.0,0.4,0.5,0.1,0.0,0.4272399999999999
0.1,0.4,0.0,0.0,0.2,0.3,0.405212
0.1,0.2,0.2,0.0,0.0,0.5,0.4110279999999999
0.0,0.0,0.0,0.1,0.4,0.5,0.433892
0.7,0.2,0.1,0.0,0.0,0.0,0.361149
0.4,0.0,0.4,0.1,0.1,0.0,0.395995
0.1,0.4,0.2,0.0,0.0,0.3,0.420072
0.1,0.0,0.0,0.0,0.3,0.6,0.4502
0.5,0.3,0.1,0.0,0.1,0.0,0.3828
0.1,0.3,0.0,0.4,0.2,0.0,0.4150979999999999
0.4,0.0,0.0,0.2,0.3,0.1,0.4224699999999999
0.0,0.5,0.0,0.1,0.1,0.3,0.437275
0.0,0.0,0.1,0.1,0.4,0.4,0.452791
0.4,0.0,0.1,0.0,0.5,0.0,0.43396
0.0,0.0,0.3,0.4,0.0,0.3,0.4784479999999999
0.0,0.0,0.1,0.3,0.1,0.5,0.453326
0.1,0.5,0.0,0.0,0.2,0.2,0.419788
0.0,0.6,0.4,0.0,0.0,0.0,0.42461
0.0,0.3,0.0,0.7,0.0,0.0,0.444669
0.6,0.2,0.1,0.0,0.1,0.0,0.401536
0.0,0.1,0.8,0.0,0.0,0.1,0.449271
0.0,0.3,0.0,0.4,0.2,0.1,0.431797
0.2,0.3,0.0,0.2,0.0,0.3,0.424425
0.3,0.1,0.1,0.0,0.5,0.0,0.419121
0.3,0.1,0.0,0.2,0.0,0.4,0.431176
0.1,0.0,0.1,0.1,0.0,0.7,0.514447
0.1,0.1,0.7,0.1,0.0,0.0,0.466992
0.1,0.2,0.2,0.0,0.5,0.0,0.420183
0.2,0.0,0.1,0.0,0.6,0.1,0.448776
0.0,0.1,0.0,0.4,0.3,0.2,0.4414869999999999
0.0,0.3,0.1,0.0,0.4,0.2,0.42121
0.3,0.0,0.0,0.0,0.4,0.3,0.4325279999999999
0.3,0.0,0.1,0.0,0.4,0.2,0.4489899999999999
0.7,0.0,0.0,0.0,0.0,0.3,0.444529
0.2,0.1,0.5,0.0,0.0,0.2,0.461889
0.0,0.5,0.2,0.0,0.1,0.2,0.4479999999999999
0.3,0.0,0.5,0.1,0.0,0.1,0.5032760000000001
0.0,0.4,0.1,0.1,0.4,0.0,0.425141
0.0,0.3,0.0,0.3,0.0,0.4,0.499407
0.2,0.0,0.4,0.3,0.0,0.1,0.50275
0.2,0.0,0.2,0.1,0.0,0.5,0.506822
0.0,0.6,0.1,0.0,0.2,0.1,0.43738
0.0,0.3,0.3,0.0,0.0,0.4,0.482456
0.0,0.3,0.1,0.4,0.2,0.0,0.4317939999999999
0.1,0.0,0.3,0.3,0.3,0.0,0.446297
0.0,0.2,0.1,0.6,0.1,0.0,0.429906
0.1,0.2,0.6,0.0,0.0,0.1,0.438921
0.3,0.0,0.0,0.3,0.4,0.0,0.429243
0.3,0.0,0.3,0.0,0.1,0.3,0.454196
0.0,0.3,0.1,0.3,0.3,0.0,0.431264
0.3,0.3,0.2,0.0,0.0,0.2,0.430152
0.3,0.0,0.3,0.2,0.0,0.2,0.501395
0.0,0.1,0.0,0.1,0.8,0.0,0.422481
0.0,0.0,0.3,0.2,0.2,0.3,0.4744109999999999
0.5,0.3,0.0,0.0,0.1,0.1,0.394095
0.3,0.0,0.1,0.4,0.0,0.2,0.4551489999999999
0.3,0.0,0.1,0.3,0.3,0.0,0.420659
0.0,0.0,0.4,0.0,0.6,0.0,0.4348939999999999
0.0,0.6,0.0,0.2,0.1,0.1,0.434332
0.1,0.0,0.2,0.7,0.0,0.0,0.447007
0.0,0.0,0.7,0.2,0.1,0.0,0.4855939999999999
0.1,0.0,0.1,0.4,0.0,0.4,0.504887
0.6,0.0,0.1,0.1,0.0,0.2,0.483525
0.2,0.5,0.2,0.0,0.1,0.0,0.39202
0.0,0.0,0.2,0.0,0.5,0.3,0.439687
0.3,0.0,0.0,0.4,0.0,0.3,0.4673279999999999
0.1,0.3,0.3,0.0,0.3,0.0,0.406203
0.2,0.0,0.7,0.0,0.0,0.1,0.468179
0.0,0.0,0.1,0.3,0.5,0.1,0.423303
0.0,0.1,0.5,0.1,0.3,0.0,0.439088
0.0,0.1,0.0,0.3,0.5,0.1,0.414666
0.4,0.0,0.0,0.4,0.0,0.2,0.438001
0.4,0.3,0.2,0.0,0.0,0.1,0.3906
0.1,0.0,0.1,0.0,0.8,0.0,0.435654
0.0,0.0,0.1,0.3,0.2,0.4,0.4484729999999999
0.1,0.4,0.0,0.4,0.0,0.1,0.457004
0.5,0.2,0.2,0.0,0.1,0.0,0.378413
0.0,0.0,0.2,0.4,0.1,0.3,0.483998
0.3,0.3,0.1,0.0,0.3,0.0,0.393043
0.1,0.0,0.1,0.4,0.4,0.0,0.4157869999999999
0.0,0.1,0.5,0.4,0.0,0.0,0.4567859999999999
0.3,0.0,0.3,0.3,0.0,0.1,0.497913
0.0,0.7,0.0,0.2,0.0,0.1,0.461306
0.0,0.2,0.0,0.1,0.4,0.3,0.43472
0.1,0.0,0.9,0.0,0.0,0.0,0.4578899999999999
0.4,0.1,0.0,0.0,0.0,0.5,0.435626
0.1,0.4,0.1,0.4,0.0,0.0,0.440138
0.0,0.0,0.0,0.6,0.0,0.4,0.487129
0.1,0.0,0.6,0.3,0.0,0.0,0.480641
0.4,0.0,0.0,0.1,0.2,0.3,0.43493
0.0,0.1,0.1,0.0,0.4,0.4,0.4357729999999999
0.0,0.0,0.1,0.6,0.3,0.0,0.4281979999999999
0.0,0.0,0.0,0.4,0.5,0.1,0.428243
0.0,0.0,0.7,0.0,0.3,0.0,0.429539
0.0,0.0,0.0,0.5,0.2,0.3,0.455424
0.2,0.3,0.1,0.4,0.0,0.0,0.443612
0.4,0.1,0.1,0.4,0.0,0.0,0.452887
0.0,0.3,0.0,0.1,0.0,0.6,0.508099
0.3,0.2,0.4,0.1,0.0,0.0,0.452763
0.0,0.0,0.7,0.0,0.1,0.2,0.465389
0.0,0.5,0.3,0.2,0.0,0.0,0.448843
0.0,0.7,0.0,0.2,0.1,0.0,0.423663
0.4,0.3,0.1,0.2,0.0,0.0,0.443217
0.0,0.1,0.0,0.9,0.0,0.0,0.470493
0.1,0.0,0.0,0.1,0.8,0.0,0.430846
0.0,0.5,0.0,0.1,0.2,0.2,0.4345479999999999
0.3,0.4,0.0,0.1,0.0,0.2,0.40113
0.3,0.1,0.0,0.1,0.0,0.5,0.449888
0.7,0.0,0.2,0.0,0.1,0.0,0.430361
0.3,0.0,0.1,0.2,0.4,0.0,0.432595
0.3,0.2,0.0,0.1,0.4,0.0,0.417488
0.0,0.6,0.1,0.0,0.1,0.2,0.446008
0.0,0.0,0.3,0.0,0.5,0.2,0.436051
0.0,0.1,0.6,0.2,0.0,0.1,0.473387
0.2,0.0,0.0,0.0,0.7,0.1,0.4369939999999999
0.1,0.6,0.2,0.0,0.0,0.1,0.420843
0.2,0.5,0.2,0.0,0.0,0.1,0.4109399999999999
0.0,0.3,0.2,0.5,0.0,0.0,0.4382359999999999
0.3,0.1,0.4,0.0,0.2,0.0,0.409593
0.1,0.1,0.0,0.8,0.0,0.0,0.453864
0.0,0.4,0.1,0.1,0.0,0.4,0.49796
0.4,0.2,0.0,0.0,0.3,0.1,0.382899
0.0,0.6,0.1,0.3,0.0,0.0,0.454893
0.0,0.0,0.1,0.0,0.5,0.4,0.442539
0.0,0.1,0.4,0.0,0.3,0.2,0.453031
0.1,0.4,0.1,0.0,0.0,0.4,0.447234
0.0,0.3,0.5,0.2,0.0,0.0,0.451381
0.2,0.0,0.0,0.4,0.3,0.1,0.425072
0.1,0.0,0.0,0.4,0.0,0.5,0.5118689999999999
0.0,0.1,0.0,0.6,0.3,0.0,0.420302
0.0,0.0,0.1,0.0,0.4,0.5,0.451345
0.0,0.0,0.0,0.9,0.1,0.0,0.442885
0.0,0.3,0.2,0.0,0.1,0.4,0.457302
0.5,0.0,0.3,0.0,0.0,0.2,0.449769
0.3,0.2,0.0,0.0,0.1,0.4,0.415808
0.1,0.4,0.4,0.0,0.1,0.0,0.396325
0.1,0.0,0.1,0.6,0.2,0.0,0.430025
0.0,0.4,0.0,0.4,0.1,0.1,0.446956
0.0,0.4,0.4,0.0,0.1,0.1,0.43986
0.0,0.2,0.1,0.0,0.4,0.3,0.419112
0.3,0.0,0.5,0.1,0.1,0.0,0.462472
0.7,0.0,0.0,0.0,0.2,0.1,0.42378
0.0,0.9,0.1,0.0,0.0,0.0,0.431829
0.3,0.4,0.0,0.3,0.0,0.0,0.42581
0.5,0.0,0.0,0.1,0.1,0.3,0.4398939999999999
0.0,0.0,0.2,0.5,0.2,0.1,0.446401
0.3,0.0,0.1,0.0,0.6,0.0,0.437851
0.0,0.3,0.1,0.5,0.1,0.0,0.431778
0.0,0.5,0.0,0.3,0.0,0.2,0.478142
0.0,0.1,0.4,0.3,0.0,0.2,0.4925199999999999
0.0,0.0,0.5,0.1,0.3,0.1,0.4575439999999999
0.0,0.0,0.5,0.0,0.5,0.0,0.426544
0.1,0.3,0.4,0.2,0.0,0.0,0.456355
0.5,0.0,0.0,0.2,0.1,0.2,0.436191
0.5,0.0,0.3,0.2,0.0,0.0,0.4902189999999999
0.0,0.0,0.3,0.0,0.4,0.3,0.446479
0.1,0.0,0.3,0.6,0.0,0.0,0.454466
0.0,0.4,0.2,0.3,0.0,0.1,0.4738
0.3,0.0,0.3,0.3,0.1,0.0,0.474242
0.2,0.5,0.0,0.0,0.3,0.0,0.414889
0.3,0.5,0.0,0.2,0.0,0.0,0.412941
0.0,0.7,0.2,0.0,0.0,0.1,0.447814
0.7,0.0,0.1,0.0,0.2,0.0,0.426926
0.4,0.3,0.0,0.2,0.1,0.0,0.405944
0.0,0.0,0.6,0.3,0.1,0.0,0.463397
0.0,0.0,0.3,0.2,0.0,0.5,0.526706
0.0,0.1,0.4,0.4,0.0,0.1,0.486959
0.1,0.3,0.0,0.5,0.0,0.1,0.461512
0.0,0.7,0.1,0.2,0.0,0.0,0.448697
0.0,0.1,0.6,0.1,0.2,0.0,0.4324949999999999
0.3,0.0,0.0,0.6,0.1,0.0,0.440021
0.0,0.3,0.3,0.0,0.4,0.0,0.406364
0.0,0.3,0.1,0.0,0.6,0.0,0.402078
0.0,0.4,0.0,0.0,0.3,0.3,0.432093
0.2,0.1,0.1,0.0,0.0,0.6,0.472756
0.0,0.1,0.6,0.0,0.1,0.2,0.4594569999999999
0.0,0.5,0.1,0.1,0.3,0.0,0.43317
0.2,0.5,0.1,0.2,0.0,0.0,0.430278
0.2,0.4,0.0,0.3,0.1,0.0,0.420283
0.0,0.2,0.4,0.0,0.0,0.4,0.481627
0.1,0.0,0.2,0.0,0.4,0.3,0.46478
0.6,0.0,0.2,0.1,0.1,0.0,0.448391
0.5,0.2,0.0,0.2,0.1,0.0,0.40055
0.2,0.2,0.0,0.0,0.3,0.3,0.400098
0.4,0.2,0.0,0.4,0.0,0.0,0.407932
0.0,0.2,0.0,0.2,0.5,0.1,0.422913
0.0,0.6,0.0,0.4,0.0,0.0,0.443412
0.0,0.0,0.0,0.3,0.5,0.2,0.437015
0.2,0.3,0.2,0.3,0.0,0.0,0.450273
0.0,0.1,0.6,0.0,0.2,0.1,0.440921
0.1,0.0,0.0,0.0,0.5,0.4,0.439106
0.5,0.0,0.1,0.1,0.0,0.3,0.5063409999999999
0.0,0.0,0.5,0.0,0.4,0.1,0.438051
0.3,0.5,0.0,0.1,0.1,0.0,0.399357
0.2,0.2,0.0,0.1,0.5,0.0,0.417288
0.4,0.3,0.0,0.0,0.2,0.1,0.389278
0.5,0.0,0.2,0.0,0.3,0.0,0.431289
0.0,0.3,0.0,0.0,0.1,0.6,0.447061
0.0,0.1,0.2,0.6,0.1,0.0,0.4266069999999999
0.0,0.2,0.0,0.0,0.4,0.4,0.4341069999999999
0.1,0.0,0.4,0.0,0.1,0.4,0.4676689999999999
0.0,0.7,0.1,0.0,0.0,0.2,0.45943
0.0,0.0,0.2,0.1,0.6,0.1,0.4273229999999999
0.0,0.0,0.6,0.0,0.1,0.3,0.478408
0.1,0.0,0.8,0.0,0.1,0.0,0.451885
0.2,0.0,0.5,0.0,0.1,0.2,0.463217
0.4,0.2,0.0,0.0,0.1,0.3,0.404456
0.1,0.0,0.2,0.2,0.5,0.0,0.429857
0.5,0.0,0.1,0.0,0.2,0.2,0.446799
0.2,0.0,0.1,0.0,0.5,0.2,0.449166
0.0,0.1,0.4,0.0,0.1,0.4,0.460551
0.2,0.0,0.4,0.0,0.0,0.4,0.507684
0.2,0.0,0.3,0.1,0.4,0.0,0.446901
0.2,0.0,0.0,0.0,0.5,0.3,0.431938
0.0,0.6,0.0,0.1,0.0,0.3,0.477797
0.0,0.0,0.7,0.0,0.2,0.1,0.447231
0.1,0.0,0.0,0.5,0.3,0.1,0.430993
0.0,0.3,0.0,0.0,0.4,0.3,0.427968
0.5,0.1,0.0,0.0,0.0,0.4,0.437183
0.3,0.4,0.2,0.0,0.0,0.1,0.427726
0.0,0.0,0.3,0.2,0.3,0.2,0.462179
0.4,0.2,0.3,0.0,0.0,0.1,0.425351
0.0,0.3,0.4,0.3,0.0,0.0,0.454387
0.5,0.0,0.0,0.2,0.0,0.3,0.446617
0.0,0.0,0.4,0.6,0.0,0.0,0.442355
0.1,0.3,0.0,0.3,0.0,0.3,0.470514
0.3,0.2,0.1,0.0,0.0,0.4,0.4379369999999999
0.3,0.0,0.0,0.7,0.0,0.0,0.456734
0.0,0.5,0.2,0.2,0.1,0.0,0.4324689999999999
0.3,0.4,0.0,0.0,0.3,0.0,0.409317
0.2,0.1,0.0,0.4,0.3,0.0,0.415605
0.0,0.3,0.0,0.1,0.4,0.2,0.434571
0.5,0.1,0.4,0.0,0.0,0.0,0.393444
0.0,0.1,0.1,0.2,0.6,0.0,0.420309
0.4,0.3,0.1,0.0,0.0,0.2,0.417896
0.0,0.4,0.1,0.4,0.1,0.0,0.429367
0.2,0.0,0.0,0.3,0.3,0.2,0.430264
0.1,0.6,0.0,0.3,0.0,0.0,0.4437939999999999
0.0,0.5,0.1,0.3,0.0,0.1,0.470728
0.0,0.0,0.3,0.3,0.3,0.1,0.454068
0.0,0.2,0.2,0.5,0.0,0.1,0.453668
0.1,0.1,0.1,0.0,0.7,0.0,0.4165109999999999
0.6,0.0,0.0,0.0,0.1,0.3,0.440147
0.0,0.8,0.0,0.0,0.1,0.1,0.4228
0.2,0.1,0.0,0.0,0.1,0.6,0.4529649999999999
0.2,0.0,0.1,0.6,0.0,0.1,0.452928
0.3,0.1,0.0,0.0,0.6,0.0,0.400215
0.0,0.0,0.1,0.8,0.1,0.0,0.427425
0.2,0.7,0.0,0.0,0.0,0.1,0.394763
0.4,0.0,0.0,0.0,0.0,0.6,0.489731
0.2,0.0,0.1,0.2,0.5,0.0,0.426878
0.2,0.1,0.3,0.4,0.0,0.0,0.470704
0.0,0.1,0.3,0.0,0.4,0.2,0.4322649999999999
0.2,0.0,0.1,0.0,0.7,0.0,0.442644
0.9,0.0,0.1,0.0,0.0,0.0,0.434346
0.6,0.0,0.1,0.2,0.0,0.1,0.486242
0.1,0.0,0.1,0.2,0.6,0.0,0.412605
0.0,0.0,0.3,0.0,0.0,0.7,0.496841
0.3,0.0,0.2,0.0,0.4,0.1,0.4326819999999999
0.0,0.0,0.2,0.1,0.4,0.3,0.448554
0.1,0.0,0.5,0.4,0.0,0.0,0.492167
0.2,0.0,0.3,0.0,0.2,0.3,0.464404
0.3,0.3,0.0,0.1,0.0,0.3,0.404359
0.5,0.2,0.1,0.0,0.2,0.0,0.38159
0.1,0.0,0.1,0.0,0.2,0.6,0.456872
0.3,0.1,0.5,0.1,0.0,0.0,0.4555689999999999
0.1,0.0,0.2,0.1,0.6,0.0,0.441038
0.2,0.1,0.5,0.0,0.2,0.0,0.411026
0.0,0.0,0.1,0.4,0.5,0.0,0.423138
0.1,0.9,0.0,0.0,0.0,0.0,0.416489
0.0,0.0,0.5,0.1,0.0,0.4,0.514707
0.3,0.0,0.1,0.0,0.2,0.4,0.4557449999999999
0.0,0.0,0.0,0.3,0.3,0.4,0.444302
0.1,0.6,0.0,0.1,0.2,0.0,0.421393
0.1,0.0,0.2,0.0,0.5,0.2,0.450367
0.1,0.2,0.0,0.5,0.2,0.0,0.423614
0.0,0.0,0.2,0.2,0.5,0.1,0.4333109999999999
0.1,0.0,0.0,0.3,0.3,0.3,0.438297
0.0,0.1,0.2,0.5,0.0,0.2,0.472468
0.2,0.1,0.0,0.2,0.0,0.5,0.450169
0.2,0.0,0.1,0.1,0.6,0.0,0.4317939999999999
0.0,0.2,0.0,0.4,0.4,0.0,0.417639
0.1,0.0,0.8,0.0,0.0,0.1,0.476356
0.0,0.1,0.0,0.5,0.1,0.3,0.467539
0.0,0.0,0.1,0.6,0.1,0.2,0.4510699999999999
0.0,0.0,0.1,0.0,0.6,0.3,0.4336779999999999
0.5,0.2,0.0,0.0,0.3,0.0,0.404927
0.0,0.1,0.3,0.0,0.3,0.3,0.449363
0.4,0.3,0.2,0.0,0.1,0.0,0.407545
0.0,0.1,0.0,0.5,0.4,0.0,0.419693
0.3,0.4,0.1,0.0,0.2,0.0,0.409971
0.0,0.1,0.4,0.2,0.0,0.3,0.49353
0.3,0.1,0.0,0.0,0.3,0.3,0.402889
0.2,0.1,0.0,0.3,0.0,0.4,0.446093
0.0,0.1,0.3,0.0,0.0,0.6,0.516983
0.0,0.0,0.1,0.7,0.0,0.2,0.4517819999999999
0.6,0.2,0.1,0.0,0.0,0.1,0.401406
0.0,0.1,0.0,0.7,0.1,0.1,0.4427029999999999
0.5,0.0,0.1,0.0,0.3,0.1,0.441627
0.4,0.1,0.0,0.5,0.0,0.0,0.435512
0.0,0.5,0.0,0.0,0.5,0.0,0.414829
0.0,0.4,0.5,0.0,0.0,0.1,0.4520649999999999
0.0,0.1,0.5,0.1,0.0,0.3,0.510862
0.1,0.0,0.0,0.6,0.0,0.3,0.499309
0.3,0.2,0.2,0.3,0.0,0.0,0.45792
0.0,0.4,0.4,0.2,0.0,0.0,0.463203
0.0,0.0,0.4,0.4,0.0,0.2,0.4820979999999999
0.0,0.4,0.4,0.1,0.0,0.1,0.463742
0.0,0.0,0.4,0.1,0.3,0.2,0.4731189999999999
0.9,0.0,0.0,0.0,0.1,0.0,0.425988
0.5,0.1,0.0,0.0,0.4,0.0,0.396833
0.0,0.2,0.3,0.0,0.4,0.1,0.412045
0.2,0.3,0.1,0.0,0.4,0.0,0.420304
0.3,0.0,0.0,0.0,0.0,0.7,0.4807979999999999
0.6,0.0,0.0,0.1,0.2,0.1,0.441171
