Mn_molar_fraction,Fe_molar_fraction,Co_molar_fraction,Cu_molar_fraction,Sn_molar_fraction,Ta_molar_fraction,overpotential_V
0.0,0.1,0.1,0.0,0.1,0.7,0.495496
0.1,0.6,0.1,0.0,0.0,0.2,0.502096
0.0,0.0,0.3,0.2,0.1,0.4,0.4954229999999999
0.0,0.0,0.3,0.5,0.2,0.0,0.44163
0.0,0.2,0.2,0.3,0.0,0.3,0.527067
0.2,0.6,0.1,0.0,0.1,0.0,0.424306
0.0,0.1,0.3,0.5,0.0,0.1,0.483713
0.2,0.4,0.3,0.1,0.0,0.0,0.484505
0.0,0.1,0.0,0.0,0.7,0.2,0.4293149999999999
0.1,0.0,0.1,0.0,0.1,0.7,0.507837
0.0,0.9,0.0,0.0,0.1,0.0,0.431756
0.1,0.2,0.0,0.4,0.3,0.0,0.423126
0.0,0.4,0.0,0.0,0.5,0.1,0.446216
0.3,0.0,0.0,0.4,0.1,0.2,0.482778
0.2,0.3,0.0,0.0,0.3,0.2,0.399159
0.0,0.2,0.5,0.2,0.0,0.1,0.506666
0.2,0.5,0.0,0.0,0.0,0.3,0.508167
0.0,0.2,0.4,0.0,0.1,0.3,0.468416
0.1,0.7,0.0,0.1,0.1,0.0,0.429385
0.0,0.7,0.1,0.0,0.2,0.0,0.450164
0.3,0.0,0.0,0.5,0.1,0.1,0.498179
0.0,0.1,0.4,0.4,0.1,0.0,0.460408
0.4,0.0,0.2,0.0,0.0,0.4,0.648295
0.2,0.0,0.3,0.1,0.0,0.4,0.618261
0.4,0.3,0.0,0.3,0.0,0.0,0.491141
0.0,0.3,0.0,0.0,0.7,0.0,0.429327
0.0,0.1,0.0,0.1,0.1,0.7,0.489487
0.3,0.2,0.5,0.0,0.0,0.0,0.537126
0.1,0.0,0.4,0.5,0.0,0.0,0.499764
0.0,0.0,0.2,0.3,0.1,0.4,0.5060600000000001
0.4,0.2,0.1,0.3,0.0,0.0,0.499172
0.0,0.3,0.0,0.5,0.0,0.2,0.511582
0.1,0.0,0.4,0.0,0.4,0.1,0.454348
0.1,0.2,0.0,0.0,0.5,0.2,0.420322
0.5,0.2,0.0,0.1,0.2,0.0,0.4224279999999999
0.5,0.0,0.0,0.2,0.3,0.0,0.443709
0.5,0.4,0.0,0.1,0.0,0.0,0.510901
0.4,0.0,0.2,0.3,0.0,0.1,0.592966
0.0,0.3,0.1,0.0,0.5,0.1,0.451885
0.2,0.3,0.3,0.2,0.0,0.0,0.514702
0.1,0.2,0.4,0.0,0.0,0.3,0.551589
0.3,0.1,0.0,0.0,0.0,0.6,0.594403
0.0,0.5,0.0,0.5,0.0,0.0,0.450872
0.0,0.3,0.2,0.0,0.5,0.0,0.413419
0.0,0.0,0.4,0.3,0.1,0.2,0.490059
0.2,0.4,0.0,0.0,0.4,0.0,0.4057659999999999
0.0,0.0,0.6,0.0,0.3,0.1,0.468159
0.1,0.5,0.3,0.0,0.1,0.0,0.408834
0.0,0.2,0.0,0.1,0.1,0.6,0.500488
0.7,0.0,0.0,0.1,0.1,0.1,0.517117
0.0,0.2,0.1,0.1,0.6,0.0,0.432601
0.2,0.0,0.6,0.1,0.1,0.0,0.44443
0.0,0.2,0.0,0.4,0.1,0.3,0.487512
0.0,0.2,0.6,0.1,0.1,0.0,0.442556
0.4,0.0,0.0,0.5,0.1,0.0,0.497012
0.0,0.1,0.5,0.2,0.0,0.2,0.542144
0.1,0.6,0.0,0.0,0.3,0.0,0.435071
0.0,0.0,0.0,0.0,0.1,0.9,0.477796
0.4,0.0,0.1,0.1,0.4,0.0,0.416739
0.7,0.0,0.0,0.2,0.0,0.1,0.5884659999999999
0.2,0.0,0.3,0.4,0.1,0.0,0.460877
0.1,0.7,0.0,0.0,0.1,0.1,0.441752
0.0,0.7,0.0,0.0,0.3,0.0,0.454397
0.0,0.8,0.1,0.0,0.0,0.1,0.468881
0.0,0.1,0.0,0.3,0.2,0.4,0.455756
0.4,0.6,0.0,0.0,0.0,0.0,0.458117
0.0,0.4,0.1,0.3,0.2,0.0,0.412732
0.3,0.0,0.0,0.3,0.1,0.3,0.4835319999999999
0.6,0.0,0.3,0.0,0.0,0.1,0.583072
0.1,0.0,0.2,0.1,0.0,0.6,0.5941890000000001
0.1,0.2,0.0,0.1,0.0,0.6,0.537062
0.4,0.0,0.4,0.0,0.2,0.0,0.433706
0.1,0.4,0.3,0.0,0.2,0.0,0.4228439999999999
0.5,0.2,0.1,0.0,0.0,0.2,0.550134
0.0,0.3,0.0,0.1,0.5,0.1,0.44135
0.0,0.0,0.4,0.4,0.2,0.0,0.462784
0.4,0.0,0.1,0.0,0.4,0.1,0.428384
0.0,0.1,0.0,0.4,0.5,0.0,0.424623
0.0,0.2,0.3,0.0,0.0,0.5,0.537379
0.0,0.0,0.3,0.1,0.6,0.0,0.4341239999999999
0.0,0.0,0.2,0.1,0.0,0.7,0.5853149999999999
0.1,0.0,0.1,0.5,0.3,0.0,0.430361
0.0,0.1,0.0,0.0,0.8,0.1,0.440067
0.2,0.4,0.4,0.0,0.0,0.0,0.487652
0.0,0.1,0.3,0.2,0.0,0.4,0.548833
0.0,0.3,0.4,0.0,0.0,0.3,0.506189
0.0,0.0,0.3,0.1,0.5,0.1,0.430155
0.0,0.6,0.0,0.3,0.1,0.0,0.425888
0.7,0.1,0.0,0.1,0.0,0.1,0.573433
0.0,0.3,0.5,0.0,0.0,0.2,0.491726
0.0,0.0,0.0,0.7,0.0,0.3,0.542528
0.0,0.4,0.0,0.3,0.3,0.0,0.413116
0.1,0.0,0.0,0.1,0.5,0.3,0.4406819999999999
0.1,0.0,0.3,0.1,0.5,0.0,0.439722
0.0,0.0,0.0,0.1,0.6,0.3,0.441482
0.0,0.5,0.3,0.1,0.1,0.0,0.414176
0.4,0.4,0.0,0.1,0.0,0.1,0.5079739999999999
0.0,0.5,0.3,0.0,0.2,0.0,0.4615359999999999
0.0,0.5,0.5,0.0,0.0,0.0,0.449799
0.0,0.0,0.0,0.3,0.1,0.6,0.489778
0.3,0.2,0.0,0.4,0.1,0.0,0.452734
0.5,0.3,0.0,0.1,0.0,0.1,0.527234
0.1,0.0,0.6,0.0,0.0,0.3,0.626428
0.2,0.1,0.0,0.6,0.1,0.0,0.475516
0.0,0.0,0.2,0.0,0.1,0.7,0.517683
0.0,0.3,0.0,0.4,0.0,0.3,0.525997
0.0,0.4,0.3,0.2,0.0,0.1,0.499691
0.0,0.3,0.0,0.0,0.6,0.1,0.430424
0.0,0.3,0.0,0.3,0.2,0.2,0.443592
0.0,0.5,0.1,0.0,0.3,0.1,0.46
0.2,0.0,0.5,0.0,0.2,0.1,0.449931
0.0,0.1,0.0,0.4,0.0,0.5,0.547547
0.0,0.0,0.3,0.1,0.3,0.3,0.46135
0.1,0.3,0.0,0.2,0.0,0.4,0.551588
0.5,0.0,0.4,0.0,0.0,0.1,0.6741659999999999
0.0,0.4,0.0,0.6,0.0,0.0,0.429406
0.4,0.0,0.0,0.0,0.5,0.1,0.42848
0.2,0.4,0.0,0.0,0.0,0.4,0.519783
0.0,0.0,0.0,0.3,0.7,0.0,0.422087
0.1,0.3,0.0,0.0,0.4,0.2,0.417178
0.2,0.3,0.2,0.0,0.0,0.3,0.528633
0.8,0.0,0.1,0.1,0.0,0.0,0.6137239999999999
0.0,0.1,0.4,0.0,0.5,0.0,0.41535
0.0,0.6,0.3,0.1,0.0,0.0,0.4315
0.5,0.0,0.4,0.0,0.1,0.0,0.453038
0.1,0.1,0.0,0.4,0.0,0.4,0.530558
0.0,0.4,0.0,0.1,0.5,0.0,0.441226
0.1,0.3,0.1,0.0,0.0,0.5,0.526375
0.0,0.0,0.1,0.5,0.2,0.2,0.441166
0.3,0.1,0.0,0.0,0.1,0.5,0.455686
0.0,0.3,0.4,0.1,0.2,0.0,0.437116
0.0,0.1,0.0,0.0,0.4,0.5,0.438489
0.2,0.1,0.0,0.0,0.3,0.4,0.423417
0.4,0.0,0.4,0.0,0.0,0.2,0.614739
0.0,0.1,0.1,0.3,0.5,0.0,0.423362
0.0,0.0,0.3,0.1,0.1,0.5,0.503959
0.7,0.1,0.0,0.1,0.1,0.0,0.4746399999999999
0.3,0.0,0.1,0.4,0.2,0.0,0.44146
0.2,0.1,0.0,0.0,0.0,0.7,0.573505
0.5,0.0,0.2,0.0,0.1,0.2,0.51152
0.4,0.1,0.0,0.1,0.4,0.0,0.402232
0.0,0.2,0.1,0.0,0.5,0.2,0.440485
0.0,0.5,0.2,0.3,0.0,0.0,0.449226
0.2,0.0,0.4,0.3,0.1,0.0,0.446218
0.0,0.5,0.0,0.1,0.3,0.1,0.432577
0.1,0.0,0.0,0.5,0.1,0.3,0.490913
0.0,0.0,0.5,0.2,0.2,0.1,0.4875819999999999
0.0,0.2,0.5,0.0,0.3,0.0,0.417469
0.3,0.0,0.0,0.5,0.0,0.2,0.5736479999999999
0.1,0.4,0.4,0.0,0.0,0.1,0.496195
0.0,0.2,0.4,0.3,0.1,0.0,0.43288
0.0,0.6,0.0,0.1,0.3,0.0,0.424842
0.0,0.5,0.2,0.2,0.0,0.1,0.497259
0.2,0.6,0.1,0.0,0.0,0.1,0.4976779999999999
0.3,0.4,0.1,0.0,0.0,0.2,0.523167
0.7,0.1,0.2,0.0,0.0,0.0,0.6051880000000001
0.7,0.0,0.1,0.2,0.0,0.0,0.601288
0.0,0.0,0.0,0.6,0.1,0.3,0.489106
0.4,0.0,0.0,0.0,0.4,0.2,0.431803
0.2,0.0,0.1,0.2,0.0,0.5,0.614631
0.0,0.0,0.4,0.2,0.4,0.0,0.469014
0.0,0.0,0.4,0.5,0.1,0.0,0.455349
0.1,0.4,0.0,0.0,0.2,0.3,0.436579
0.1,0.2,0.2,0.0,0.0,0.5,0.5441739999999999
0.0,0.0,0.0,0.1,0.4,0.5,0.4505149999999999
0.7,0.2,0.1,0.0,0.0,0.0,0.548281
0.4,0.0,0.4,0.1,0.1,0.0,0.452542
0.1,0.4,0.2,0.0,0.0,0.3,0.525242
0.1,0.0,0.0,0.0,0.3,0.6,0.460002
0.5,0.3,0.1,0.0,0.1,0.0,0.4253409999999999
0.2,0.0,0.0,0.1,0.3,0.4,0.454658
0.1,0.3,0.0,0.4,0.2,0.0,0.421272
0.4,0.0,0.0,0.2,0.3,0.1,0.44693
0.0,0.5,0.0,0.1,0.1,0.3,0.473301
0.0,0.0,0.1,0.1,0.4,0.4,0.4448029999999999
0.4,0.0,0.1,0.0,0.5,0.0,0.4168479999999999
0.0,0.0,0.3,0.4,0.0,0.3,0.57875
0.0,0.0,0.1,0.3,0.1,0.5,0.512149
0.1,0.5,0.0,0.0,0.2,0.2,0.431266
0.0,0.6,0.4,0.0,0.0,0.0,0.428672
0.0,0.3,0.0,0.7,0.0,0.0,0.4360189999999999
0.6,0.2,0.1,0.0,0.1,0.0,0.453263
0.0,0.1,0.8,0.0,0.0,0.1,0.473027
0.0,0.3,0.0,0.4,0.2,0.1,0.4465909999999999
0.2,0.3,0.0,0.2,0.0,0.3,0.514927
0.3,0.1,0.1,0.0,0.5,0.0,0.405577
0.3,0.1,0.0,0.2,0.0,0.4,0.546798
0.1,0.0,0.1,0.1,0.0,0.7,0.5938220000000001
0.1,0.1,0.7,0.1,0.0,0.0,0.462193
0.1,0.2,0.2,0.0,0.5,0.0,0.415679
0.2,0.0,0.1,0.0,0.6,0.1,0.438455
0.0,0.1,0.0,0.4,0.3,0.2,0.443105
0.0,0.3,0.1,0.0,0.4,0.2,0.4462
0.3,0.0,0.0,0.0,0.4,0.3,0.431822
0.3,0.0,0.1,0.0,0.4,0.2,0.430605
0.7,0.0,0.0,0.0,0.0,0.3,0.588671
0.2,0.1,0.5,0.0,0.0,0.2,0.5788439999999999
0.0,0.5,0.2,0.0,0.1,0.2,0.459134
0.3,0.0,0.5,0.1,0.0,0.1,0.5807720000000001
0.0,0.4,0.1,0.1,0.4,0.0,0.44248
0.0,0.3,0.0,0.3,0.0,0.4,0.53352
0.2,0.0,0.4,0.3,0.0,0.1,0.572571
0.2,0.0,0.2,0.1,0.0,0.5,0.618967
0.0,0.6,0.1,0.0,0.2,0.1,0.447189
0.0,0.3,0.3,0.0,0.0,0.4,0.517579
0.0,0.3,0.1,0.4,0.2,0.0,0.4122
0.1,0.0,0.3,0.3,0.3,0.0,0.4368939999999999
0.0,0.2,0.1,0.6,0.1,0.0,0.42003
0.1,0.2,0.6,0.0,0.0,0.1,0.5049899999999999
0.3,0.0,0.0,0.3,0.4,0.0,0.4494869999999999
0.3,0.0,0.3,0.0,0.1,0.3,0.507417
0.0,0.3,0.1,0.3,0.3,0.0,0.411789
0.3,0.3,0.2,0.0,0.0,0.2,0.539626
0.3,0.0,0.3,0.2,0.0,0.2,0.583183
0.0,0.1,0.0,0.1,0.8,0.0,0.439921
0.0,0.0,0.3,0.2,0.2,0.3,0.465264
0.5,0.3,0.0,0.0,0.1,0.1,0.44027
0.3,0.0,0.1,0.4,0.0,0.2,0.5591729999999999
0.3,0.0,0.1,0.3,0.3,0.0,0.421334
0.0,0.0,0.4,0.0,0.6,0.0,0.436142
0.0,0.6,0.0,0.2,0.1,0.1,0.451392
0.1,0.0,0.2,0.7,0.0,0.0,0.450855
0.0,0.0,0.7,0.2,0.1,0.0,0.518189
0.1,0.0,0.1,0.4,0.0,0.4,0.5947939999999999
0.6,0.0,0.1,0.1,0.0,0.2,0.633422
0.2,0.5,0.2,0.0,0.1,0.0,0.40568
0.0,0.0,0.2,0.0,0.5,0.3,0.462867
0.3,0.0,0.0,0.4,0.0,0.3,0.5839949999999999
0.1,0.3,0.3,0.0,0.3,0.0,0.418027
0.2,0.0,0.7,0.0,0.0,0.1,0.599572
0.0,0.0,0.1,0.3,0.5,0.1,0.45023
0.0,0.1,0.5,0.1,0.3,0.0,0.447679
0.0,0.1,0.0,0.3,0.5,0.1,0.4454609999999999
0.4,0.0,0.0,0.4,0.0,0.2,0.587753
0.4,0.3,0.2,0.0,0.0,0.1,0.531806
0.1,0.0,0.1,0.0,0.8,0.0,0.429857
0.0,0.0,0.1,0.3,0.2,0.4,0.477645
0.1,0.4,0.0,0.4,0.0,0.1,0.505001
0.5,0.2,0.2,0.0,0.1,0.0,0.432019
0.0,0.0,0.2,0.4,0.1,0.3,0.501402
0.3,0.3,0.1,0.0,0.3,0.0,0.394944
0.1,0.0,0.1,0.4,0.4,0.0,0.428022
0.0,0.1,0.5,0.4,0.0,0.0,0.44792
0.3,0.0,0.3,0.3,0.0,0.1,0.584213
0.0,0.7,0.0,0.2,0.0,0.1,0.4802359999999999
0.0,0.2,0.0,0.1,0.4,0.3,0.4355569999999999
0.1,0.0,0.9,0.0,0.0,0.0,0.4552609999999999
0.4,0.1,0.0,0.0,0.0,0.5,0.582649
0.1,0.4,0.1,0.4,0.0,0.0,0.4665729999999999
0.0,0.0,0.0,0.6,0.0,0.4,0.5517850000000001
0.1,0.0,0.6,0.3,0.0,0.0,0.502251
0.4,0.0,0.0,0.1,0.2,0.3,0.46348
0.0,0.1,0.1,0.0,0.4,0.4,0.444102
0.0,0.0,0.1,0.6,0.3,0.0,0.392264
0.0,0.0,0.0,0.4,0.5,0.1,0.4396489999999999
0.0,0.0,0.7,0.0,0.3,0.0,0.4260569999999999
0.0,0.0,0.0,0.5,0.2,0.3,0.455106
0.2,0.3,0.1,0.4,0.0,0.0,0.476551
0.4,0.1,0.1,0.4,0.0,0.0,0.503984
0.0,0.3,0.0,0.1,0.0,0.6,0.533245
0.3,0.2,0.4,0.1,0.0,0.0,0.509848
0.0,0.0,0.7,0.0,0.1,0.2,0.472335
0.0,0.5,0.3,0.2,0.0,0.0,0.444488
0.0,0.7,0.0,0.2,0.1,0.0,0.419633
0.4,0.3,0.1,0.2,0.0,0.0,0.491432
0.0,0.1,0.0,0.9,0.0,0.0,0.4701689999999999
0.1,0.0,0.0,0.1,0.8,0.0,0.461267
0.0,0.5,0.0,0.1,0.2,0.2,0.437193
0.3,0.4,0.0,0.1,0.0,0.2,0.5145770000000001
0.3,0.1,0.0,0.1,0.0,0.5,0.581588
0.7,0.0,0.2,0.0,0.1,0.0,0.488006
0.3,0.0,0.1,0.2,0.4,0.0,0.412425
0.3,0.2,0.0,0.1,0.4,0.0,0.393016
0.0,0.6,0.1,0.0,0.1,0.2,0.46118
0.0,0.0,0.3,0.0,0.5,0.2,0.4691869999999999
0.0,0.1,0.6,0.2,0.0,0.1,0.511759
0.2,0.0,0.0,0.0,0.7,0.1,0.443007
0.1,0.6,0.2,0.0,0.0,0.1,0.493015
0.2,0.5,0.2,0.0,0.0,0.1,0.507336
0.0,0.3,0.2,0.5,0.0,0.0,0.438532
0.3,0.1,0.4,0.0,0.2,0.0,0.398761
0.1,0.1,0.0,0.8,0.0,0.0,0.499907
0.0,0.4,0.1,0.1,0.0,0.4,0.522058
0.4,0.2,0.0,0.0,0.3,0.1,0.395596
0.0,0.6,0.1,0.3,0.0,0.0,0.461622
0.0,0.0,0.1,0.0,0.5,0.4,0.45022
0.0,0.1,0.4,0.0,0.3,0.2,0.471727
0.1,0.4,0.1,0.0,0.0,0.4,0.541342
0.0,0.3,0.5,0.2,0.0,0.0,0.446201
0.2,0.0,0.0,0.4,0.3,0.1,0.4512279999999999
0.1,0.0,0.0,0.4,0.0,0.5,0.576291
0.0,0.1,0.0,0.6,0.3,0.0,0.417092
0.0,0.0,0.1,0.0,0.4,0.5,0.454471
0.0,0.0,0.0,0.9,0.1,0.0,0.42358
0.0,0.3,0.2,0.0,0.1,0.4,0.47975
0.5,0.0,0.3,0.0,0.0,0.2,0.5932390000000001
0.3,0.2,0.0,0.0,0.1,0.4,0.468582
0.1,0.4,0.4,0.0,0.1,0.0,0.409072
0.1,0.0,0.1,0.6,0.2,0.0,0.4200899999999999
0.0,0.4,0.0,0.4,0.1,0.1,0.461422
0.0,0.4,0.4,0.0,0.1,0.1,0.462236
0.0,0.2,0.1,0.0,0.4,0.3,0.445402
0.3,0.0,0.5,0.1,0.1,0.0,0.444554
0.7,0.0,0.0,0.0,0.2,0.1,0.4853189999999999
0.0,0.9,0.1,0.0,0.0,0.0,0.4428109999999999
0.3,0.4,0.0,0.3,0.0,0.0,0.478559
0.5,0.0,0.0,0.1,0.1,0.3,0.481732
0.0,0.0,0.2,0.5,0.2,0.1,0.444665
0.3,0.0,0.1,0.0,0.6,0.0,0.41668
0.0,0.3,0.1,0.5,0.1,0.0,0.41912
0.0,0.5,0.0,0.3,0.0,0.2,0.506966
0.0,0.1,0.4,0.3,0.0,0.2,0.53259
0.0,0.0,0.5,0.1,0.3,0.1,0.480685
0.0,0.0,0.5,0.0,0.5,0.0,0.413205
0.1,0.3,0.4,0.2,0.0,0.0,0.453992
0.5,0.0,0.0,0.2,0.1,0.2,0.4885609999999999
0.5,0.0,0.3,0.2,0.0,0.0,0.55502
0.0,0.0,0.3,0.0,0.4,0.3,0.4687119999999999
0.1,0.0,0.3,0.6,0.0,0.0,0.456854
0.0,0.4,0.2,0.3,0.0,0.1,0.493004
0.3,0.0,0.3,0.3,0.1,0.0,0.460653
0.2,0.5,0.0,0.0,0.3,0.0,0.400553
0.3,0.5,0.0,0.2,0.0,0.0,0.476577
0.0,0.7,0.2,0.0,0.0,0.1,0.465014
0.7,0.0,0.1,0.0,0.2,0.0,0.451897
0.4,0.3,0.0,0.2,0.1,0.0,0.448687
0.0,0.0,0.6,0.3,0.1,0.0,0.490522
0.0,0.0,0.3,0.2,0.0,0.5,0.589309
0.0,0.1,0.4,0.4,0.0,0.1,0.508365
0.1,0.3,0.0,0.5,0.0,0.1,0.489699
0.0,0.7,0.1,0.2,0.0,0.0,0.456819
0.0,0.1,0.6,0.1,0.2,0.0,0.454085
0.3,0.0,0.0,0.6,0.1,0.0,0.491064
0.0,0.3,0.3,0.0,0.4,0.0,0.420462
0.0,0.3,0.1,0.0,0.6,0.0,0.410438
0.0,0.4,0.0,0.0,0.3,0.3,0.455338
0.2,0.1,0.1,0.0,0.0,0.6,0.55118
0.0,0.1,0.6,0.0,0.1,0.2,0.477846
0.0,0.5,0.1,0.1,0.3,0.0,0.436709
0.2,0.5,0.1,0.2,0.0,0.0,0.490867
0.2,0.4,0.0,0.3,0.1,0.0,0.440197
0.0,0.2,0.4,0.0,0.0,0.4,0.529273
0.1,0.0,0.2,0.0,0.4,0.3,0.4564109999999999
0.6,0.0,0.2,0.1,0.1,0.0,0.476409
0.5,0.2,0.0,0.2,0.1,0.0,0.447946
0.2,0.2,0.0,0.0,0.3,0.3,0.398061
0.4,0.2,0.0,0.4,0.0,0.0,0.496127
0.0,0.2,0.0,0.2,0.5,0.1,0.4437609999999999
0.0,0.6,0.0,0.4,0.0,0.0,0.46038
0.0,0.0,0.0,0.3,0.5,0.2,0.4397319999999999
0.2,0.3,0.2,0.3,0.0,0.0,0.50575
0.0,0.1,0.6,0.0,0.2,0.1,0.463157
0.1,0.0,0.0,0.0,0.5,0.4,0.452794
0.5,0.0,0.1,0.1,0.0,0.3,0.63732
0.0,0.0,0.5,0.0,0.4,0.1,0.457078
0.3,0.5,0.0,0.1,0.1,0.0,0.436474
0.2,0.2,0.0,0.1,0.5,0.0,0.4031909999999999
0.4,0.3,0.0,0.0,0.2,0.1,0.403748
0.5,0.0,0.2,0.0,0.3,0.0,0.42062
0.0,0.3,0.0,0.0,0.1,0.6,0.491654
0.0,0.1,0.2,0.6,0.1,0.0,0.390314
0.0,0.2,0.0,0.0,0.4,0.4,0.447572
0.1,0.0,0.4,0.0,0.1,0.4,0.510207
0.0,0.7,0.1,0.0,0.0,0.2,0.493583
0.0,0.0,0.2,0.1,0.6,0.1,0.4188199999999999
0.0,0.0,0.6,0.0,0.1,0.3,0.4796899999999999
0.1,0.0,0.8,0.0,0.1,0.0,0.45586
0.2,0.0,0.5,0.0,0.1,0.2,0.480785
0.4,0.2,0.0,0.0,0.1,0.3,0.431571
0.1,0.0,0.2,0.2,0.5,0.0,0.427577
0.5,0.0,0.1,0.0,0.2,0.2,0.458207
0.2,0.0,0.1,0.0,0.5,0.2,0.440305
0.0,0.1,0.4,0.0,0.1,0.4,0.4867859999999999
0.2,0.0,0.4,0.0,0.0,0.4,0.585494
0.2,0.0,0.3,0.1,0.4,0.0,0.423874
0.2,0.0,0.0,0.0,0.5,0.3,0.443075
0.0,0.6,0.0,0.1,0.0,0.3,0.489778
0.0,0.0,0.7,0.0,0.2,0.1,0.465888
0.1,0.0,0.0,0.5,0.3,0.1,0.4648739999999999
0.0,0.3,0.0,0.0,0.4,0.3,0.4342859999999999
0.5,0.1,0.0,0.0,0.0,0.4,0.558442
0.3,0.4,0.2,0.0,0.0,0.1,0.503033
0.0,0.0,0.3,0.2,0.3,0.2,0.461318
0.4,0.2,0.3,0.0,0.0,0.1,0.527151
0.0,0.3,0.4,0.3,0.0,0.0,0.44092
0.5,0.0,0.0,0.2,0.0,0.3,0.583619
0.0,0.0,0.4,0.6,0.0,0.0,0.431076
0.1,0.3,0.0,0.3,0.0,0.3,0.5211020000000001
0.3,0.2,0.1,0.0,0.0,0.4,0.5460079999999999
0.3,0.0,0.0,0.7,0.0,0.0,0.508582
0.0,0.5,0.2,0.2,0.1,0.0,0.416887
0.3,0.4,0.0,0.0,0.3,0.0,0.387975
0.2,0.1,0.0,0.4,0.3,0.0,0.436729
0.0,0.3,0.0,0.1,0.4,0.2,0.440756
0.5,0.1,0.4,0.0,0.0,0.0,0.58607
0.0,0.1,0.1,0.2,0.6,0.0,0.424073
0.4,0.3,0.1,0.0,0.0,0.2,0.539154
0.0,0.4,0.1,0.4,0.1,0.0,0.420359
0.2,0.0,0.0,0.3,0.3,0.2,0.4480689999999999
0.1,0.6,0.0,0.3,0.0,0.0,0.476184
0.0,0.5,0.1,0.3,0.0,0.1,0.497943
0.0,0.0,0.3,0.3,0.3,0.1,0.463837
0.0,0.2,0.2,0.5,0.0,0.1,0.499723
0.1,0.1,0.1,0.0,0.7,0.0,0.409477
0.6,0.0,0.0,0.0,0.1,0.3,0.5072220000000001
0.0,0.8,0.0,0.0,0.1,0.1,0.4476529999999999
0.2,0.1,0.0,0.0,0.1,0.6,0.483568
0.2,0.0,0.1,0.6,0.0,0.1,0.54174
0.3,0.1,0.0,0.0,0.6,0.0,0.400811
0.0,0.0,0.1,0.8,0.1,0.0,0.372861
0.2,0.7,0.0,0.0,0.0,0.1,0.492084
0.4,0.0,0.0,0.0,0.0,0.6,0.602476
0.2,0.0,0.1,0.2,0.5,0.0,0.42777
0.2,0.1,0.3,0.4,0.0,0.0,0.5135529999999999
0.0,0.1,0.3,0.0,0.4,0.2,0.465988
0.2,0.0,0.1,0.0,0.7,0.0,0.424589
0.9,0.0,0.1,0.0,0.0,0.0,0.683076
0.6,0.0,0.1,0.2,0.0,0.1,0.615595
0.1,0.0,0.1,0.2,0.6,0.0,0.439022
0.0,0.0,0.3,0.0,0.0,0.7,0.554029
0.3,0.0,0.2,0.0,0.4,0.1,0.426534
0.0,0.0,0.2,0.1,0.4,0.3,0.458101
0.1,0.0,0.5,0.4,0.0,0.0,0.513745
0.2,0.0,0.3,0.0,0.2,0.3,0.481077
0.3,0.3,0.0,0.1,0.0,0.3,0.519702
0.5,0.2,0.1,0.0,0.2,0.0,0.404867
0.1,0.0,0.1,0.0,0.2,0.6,0.486436
0.3,0.1,0.5,0.1,0.0,0.0,0.541836
0.1,0.0,0.2,0.1,0.6,0.0,0.4205279999999999
0.2,0.1,0.5,0.0,0.2,0.0,0.4195
0.0,0.0,0.1,0.4,0.5,0.0,0.415777
0.1,0.9,0.0,0.0,0.0,0.0,0.4601189999999999
0.0,0.0,0.5,0.1,0.0,0.4,0.584882
0.3,0.0,0.1,0.0,0.2,0.4,0.4618899999999999
0.0,0.0,0.0,0.3,0.3,0.4,0.443768
0.1,0.6,0.0,0.1,0.2,0.0,0.400373
0.1,0.0,0.2,0.0,0.5,0.2,0.4502939999999999
0.1,0.2,0.0,0.5,0.2,0.0,0.424855
0.0,0.0,0.2,0.2,0.5,0.1,0.434357
0.1,0.0,0.0,0.3,0.3,0.3,0.449057
0.0,0.1,0.2,0.5,0.0,0.2,0.509488
0.2,0.1,0.0,0.2,0.0,0.5,0.550118
0.2,0.0,0.1,0.1,0.6,0.0,0.419305
0.0,0.2,0.0,0.4,0.4,0.0,0.414126
0.1,0.0,0.8,0.0,0.0,0.1,0.510158
0.0,0.1,0.0,0.5,0.1,0.3,0.477859
0.0,0.0,0.1,0.6,0.1,0.2,0.468638
0.0,0.0,0.1,0.0,0.6,0.3,0.442455
0.5,0.2,0.0,0.0,0.3,0.0,0.392861
0.0,0.1,0.3,0.0,0.3,0.3,0.4536739999999999
0.4,0.3,0.2,0.0,0.1,0.0,0.417647
0.0,0.1,0.0,0.5,0.4,0.0,0.416059
0.3,0.4,0.1,0.0,0.2,0.0,0.39903
0.0,0.1,0.4,0.2,0.0,0.3,0.539669
0.3,0.1,0.0,0.0,0.3,0.3,0.410125
0.2,0.1,0.0,0.3,0.0,0.4,0.542621
0.0,0.1,0.3,0.0,0.0,0.6,0.557559
0.0,0.0,0.1,0.7,0.0,0.2,0.5229229999999999
0.6,0.2,0.1,0.0,0.0,0.1,0.564526
0.0,0.1,0.0,0.7,0.1,0.1,0.476801
0.5,0.0,0.1,0.0,0.3,0.1,0.4354729999999999
0.4,0.1,0.0,0.5,0.0,0.0,0.518371
0.0,0.5,0.0,0.0,0.5,0.0,0.4463729999999999
0.0,0.4,0.5,0.0,0.0,0.1,0.473232
0.0,0.1,0.5,0.1,0.0,0.3,0.567435
0.1,0.0,0.0,0.6,0.0,0.3,0.565921
0.3,0.2,0.2,0.3,0.0,0.0,0.512089
0.0,0.4,0.4,0.2,0.0,0.0,0.442125
0.0,0.0,0.4,0.4,0.0,0.2,0.562329
