Ca_molar_fraction,Mn_molar_fraction,Co_molar_fraction,Ni_molar_fraction,Sn_molar_fraction,Sb_molar_fraction,overpotential_V
0.0,0.0,0.3,0.2,0.1,0.4,0.4866069999999999
0.0,0.0,0.3,0.5,0.2,0.0,0.45676
0.0,0.2,0.2,0.3,0.0,0.3,0.492961
0.2,0.6,0.1,0.0,0.1,0.0,0.5135149999999999
0.0,0.1,0.3,0.5,0.0,0.1,0.493668
0.2,0.4,0.3,0.1,0.0,0.0,0.546948
0.0,0.1,0.0,0.0,0.7,0.2,0.481109
0.1,0.0,0.1,0.0,0.1,0.7,0.479721
0.0,0.9,0.0,0.0,0.1,0.0,0.515008
0.1,0.2,0.0,0.4,0.3,0.0,0.434116
0.0,0.4,0.0,0.0,0.5,0.1,0.469311
0.3,0.0,0.0,0.4,0.1,0.2,0.423054
0.2,0.3,0.0,0.0,0.3,0.2,0.465164
0.0,0.2,0.5,0.2,0.0,0.1,0.5115069999999999
0.2,0.5,0.0,0.0,0.0,0.3,0.5060100000000001
0.0,0.2,0.4,0.0,0.1,0.3,0.519986
0.1,0.7,0.0,0.1,0.1,0.0,0.4753
0.0,0.7,0.1,0.0,0.2,0.0,0.491332
0.3,0.0,0.0,0.5,0.1,0.1,0.4226439999999999
0.0,0.1,0.4,0.4,0.1,0.0,0.4810439999999999
0.4,0.0,0.2,0.0,0.0,0.4,0.590939
0.2,0.0,0.3,0.1,0.0,0.4,0.521567
0.4,0.3,0.0,0.3,0.0,0.0,0.511536
0.0,0.3,0.0,0.0,0.7,0.0,0.465296
0.0,0.1,0.0,0.1,0.1,0.7,0.476245
0.3,0.2,0.5,0.0,0.0,0.0,0.495733
0.1,0.0,0.4,0.5,0.0,0.0,0.432993
0.0,0.0,0.2,0.3,0.1,0.4,0.469504
0.4,0.2,0.1,0.3,0.0,0.0,0.4951899999999999
0.0,0.3,0.0,0.5,0.0,0.2,0.484732
0.1,0.0,0.4,0.0,0.4,0.1,0.479321
0.1,0.2,0.0,0.0,0.5,0.2,0.4804479999999999
0.5,0.2,0.0,0.1,0.2,0.0,0.474566
0.5,0.0,0.0,0.2,0.3,0.0,0.430465
0.5,0.4,0.0,0.1,0.0,0.0,0.4781689999999999
0.4,0.0,0.2,0.3,0.0,0.1,0.476916
0.0,0.3,0.1,0.0,0.5,0.1,0.479419
0.2,0.3,0.3,0.2,0.0,0.0,0.528134
0.1,0.2,0.4,0.0,0.0,0.3,0.552087
0.3,0.1,0.0,0.0,0.0,0.6,0.5433140000000001
0.0,0.5,0.0,0.5,0.0,0.0,0.52509
0.0,0.3,0.2,0.0,0.5,0.0,0.452564
0.0,0.0,0.4,0.3,0.1,0.2,0.486332
0.2,0.4,0.0,0.0,0.4,0.0,0.4687949999999999
0.0,0.0,0.6,0.0,0.3,0.1,0.481084
0.1,0.5,0.3,0.0,0.1,0.0,0.499096
0.0,0.2,0.0,0.1,0.1,0.6,0.4995479999999999
0.7,0.0,0.0,0.1,0.1,0.1,0.472995
0.0,0.2,0.1,0.1,0.6,0.0,0.4485439999999999
0.2,0.0,0.6,0.1,0.1,0.0,0.4733779999999999
0.0,0.2,0.0,0.4,0.1,0.3,0.445268
0.0,0.2,0.6,0.1,0.1,0.0,0.471355
0.4,0.0,0.0,0.5,0.1,0.0,0.438509
0.0,0.1,0.5,0.2,0.0,0.2,0.47906
0.1,0.6,0.0,0.0,0.3,0.0,0.471346
0.0,0.0,0.0,0.0,0.1,0.9,0.464222
0.4,0.0,0.1,0.1,0.4,0.0,0.418745
0.7,0.0,0.0,0.2,0.0,0.1,0.475649
0.2,0.0,0.3,0.4,0.1,0.0,0.418691
0.1,0.7,0.0,0.0,0.1,0.1,0.510584
0.0,0.7,0.0,0.0,0.3,0.0,0.4813
0.0,0.8,0.1,0.0,0.0,0.1,0.498035
0.0,0.1,0.0,0.3,0.2,0.4,0.480842
0.4,0.6,0.0,0.0,0.0,0.0,0.487651
0.0,0.4,0.1,0.3,0.2,0.0,0.440611
0.3,0.0,0.0,0.3,0.1,0.3,0.4265569999999999
0.6,0.0,0.3,0.0,0.0,0.1,0.5173909999999999
0.1,0.0,0.2,0.1,0.0,0.6,0.505205
0.1,0.2,0.0,0.1,0.0,0.6,0.549608
0.4,0.0,0.4,0.0,0.2,0.0,0.450942
0.1,0.4,0.3,0.0,0.2,0.0,0.4696359999999999
0.5,0.2,0.1,0.0,0.0,0.2,0.5270100000000001
0.0,0.3,0.0,0.1,0.5,0.1,0.462445
0.0,0.0,0.4,0.4,0.2,0.0,0.468997
0.4,0.0,0.1,0.0,0.4,0.1,0.430109
0.0,0.1,0.0,0.4,0.5,0.0,0.4387609999999999
0.0,0.2,0.3,0.0,0.0,0.5,0.52394
0.0,0.0,0.3,0.1,0.6,0.0,0.4559479999999999
0.0,0.0,0.2,0.1,0.0,0.7,0.453975
0.1,0.0,0.1,0.5,0.3,0.0,0.420067
0.0,0.1,0.0,0.0,0.8,0.1,0.4689069999999999
0.2,0.4,0.4,0.0,0.0,0.0,0.523962
0.0,0.1,0.3,0.2,0.0,0.4,0.53308
0.0,0.3,0.4,0.0,0.0,0.3,0.54773
0.0,0.0,0.3,0.1,0.5,0.1,0.478396
0.0,0.6,0.0,0.3,0.1,0.0,0.510962
0.7,0.1,0.0,0.1,0.0,0.1,0.5330779999999999
0.0,0.3,0.5,0.0,0.0,0.2,0.539864
0.0,0.0,0.0,0.7,0.0,0.3,0.465856
0.0,0.4,0.0,0.3,0.3,0.0,0.465709
0.1,0.0,0.0,0.1,0.5,0.3,0.450285
0.1,0.0,0.3,0.1,0.5,0.0,0.463525
0.0,0.0,0.0,0.1,0.6,0.3,0.454529
0.0,0.5,0.3,0.1,0.1,0.0,0.4851899999999999
0.4,0.4,0.0,0.1,0.0,0.1,0.542918
0.0,0.5,0.3,0.0,0.2,0.0,0.480868
0.0,0.5,0.5,0.0,0.0,0.0,0.5141060000000001
0.0,0.0,0.0,0.3,0.1,0.6,0.440831
0.3,0.2,0.0,0.4,0.1,0.0,0.467158
0.5,0.3,0.0,0.1,0.0,0.1,0.51197
0.1,0.0,0.6,0.0,0.0,0.3,0.539041
0.2,0.1,0.0,0.6,0.1,0.0,0.432903
0.0,0.0,0.2,0.0,0.1,0.7,0.490741
0.0,0.3,0.0,0.4,0.0,0.3,0.506975
0.0,0.4,0.3,0.2,0.0,0.1,0.532824
0.0,0.3,0.0,0.0,0.6,0.1,0.472495
0.0,0.3,0.0,0.3,0.2,0.2,0.473262
0.0,0.5,0.1,0.0,0.3,0.1,0.4828689999999999
0.2,0.0,0.5,0.0,0.2,0.1,0.490377
0.0,0.1,0.0,0.4,0.0,0.5,0.4914699999999999
0.0,0.0,0.3,0.1,0.3,0.3,0.476439
0.1,0.3,0.0,0.2,0.0,0.4,0.542466
0.5,0.0,0.4,0.0,0.0,0.1,0.5087550000000001
0.0,0.4,0.0,0.6,0.0,0.0,0.4712
0.4,0.0,0.0,0.0,0.5,0.1,0.4375189999999999
0.2,0.4,0.0,0.0,0.0,0.4,0.5209600000000001
0.0,0.0,0.0,0.3,0.7,0.0,0.460105
0.1,0.3,0.0,0.0,0.4,0.2,0.487826
0.2,0.3,0.2,0.0,0.0,0.3,0.526221
0.8,0.0,0.1,0.1,0.0,0.0,0.525419
0.0,0.1,0.4,0.0,0.5,0.0,0.472302
0.0,0.6,0.3,0.1,0.0,0.0,0.485171
0.5,0.0,0.4,0.0,0.1,0.0,0.486314
0.1,0.1,0.0,0.4,0.0,0.4,0.491879
0.0,0.4,0.0,0.1,0.5,0.0,0.4577489999999999
0.1,0.3,0.1,0.0,0.0,0.5,0.477263
0.0,0.0,0.1,0.5,0.2,0.2,0.448399
0.3,0.1,0.0,0.0,0.1,0.5,0.4501989999999999
0.0,0.3,0.4,0.1,0.2,0.0,0.443208
0.0,0.1,0.0,0.0,0.4,0.5,0.47179
0.2,0.1,0.0,0.0,0.3,0.4,0.474722
0.4,0.0,0.4,0.0,0.0,0.2,0.495685
0.0,0.1,0.1,0.3,0.5,0.0,0.4499869999999999
0.0,0.0,0.3,0.1,0.1,0.5,0.4676369999999999
0.7,0.1,0.0,0.1,0.1,0.0,0.4720229999999999
0.3,0.0,0.1,0.4,0.2,0.0,0.4062119999999999
0.2,0.1,0.0,0.0,0.0,0.7,0.5232939999999999
0.5,0.0,0.2,0.0,0.1,0.2,0.457275
0.4,0.1,0.0,0.1,0.4,0.0,0.4375819999999999
0.0,0.2,0.1,0.0,0.5,0.2,0.498625
0.0,0.5,0.2,0.3,0.0,0.0,0.492358
0.2,0.0,0.4,0.3,0.1,0.0,0.43728
0.0,0.5,0.0,0.1,0.3,0.1,0.46842
0.1,0.0,0.0,0.5,0.1,0.3,0.4164229999999999
0.0,0.0,0.5,0.2,0.2,0.1,0.449979
0.0,0.2,0.5,0.0,0.3,0.0,0.485314
0.3,0.0,0.0,0.5,0.0,0.2,0.443349
0.1,0.4,0.4,0.0,0.0,0.1,0.5203939999999999
0.0,0.2,0.4,0.3,0.1,0.0,0.47903
0.0,0.6,0.0,0.1,0.3,0.0,0.475634
0.0,0.5,0.2,0.2,0.0,0.1,0.512275
0.2,0.6,0.1,0.0,0.0,0.1,0.576876
0.3,0.4,0.1,0.0,0.0,0.2,0.574364
0.7,0.1,0.2,0.0,0.0,0.0,0.5315770000000001
0.7,0.0,0.1,0.2,0.0,0.0,0.502587
0.0,0.0,0.0,0.6,0.1,0.3,0.432183
0.4,0.0,0.0,0.0,0.4,0.2,0.4249439999999999
0.2,0.0,0.1,0.2,0.0,0.5,0.466562
0.0,0.0,0.4,0.2,0.4,0.0,0.452789
0.0,0.0,0.4,0.5,0.1,0.0,0.452463
0.1,0.4,0.0,0.0,0.2,0.3,0.475109
0.1,0.2,0.2,0.0,0.0,0.5,0.5095770000000001
0.0,0.0,0.0,0.1,0.4,0.5,0.461606
0.7,0.2,0.1,0.0,0.0,0.0,0.526651
0.4,0.0,0.4,0.1,0.1,0.0,0.4799529999999999
0.1,0.4,0.2,0.0,0.0,0.3,0.49312
0.1,0.0,0.0,0.0,0.3,0.6,0.45738
0.5,0.3,0.1,0.0,0.1,0.0,0.482726
0.2,0.0,0.0,0.1,0.3,0.4,0.445474
0.1,0.3,0.0,0.4,0.2,0.0,0.444147
0.4,0.0,0.0,0.2,0.3,0.1,0.423022
0.0,0.5,0.0,0.1,0.1,0.3,0.465568
0.0,0.0,0.1,0.1,0.4,0.4,0.453435
0.4,0.0,0.1,0.0,0.5,0.0,0.4253479999999999
0.0,0.0,0.3,0.4,0.0,0.3,0.454831
0.0,0.0,0.1,0.3,0.1,0.5,0.4506989999999999
0.1,0.5,0.0,0.0,0.2,0.2,0.498306
0.0,0.6,0.4,0.0,0.0,0.0,0.5361
0.0,0.3,0.0,0.7,0.0,0.0,0.4702659999999999
0.6,0.2,0.1,0.0,0.1,0.0,0.5131640000000001
0.0,0.1,0.8,0.0,0.0,0.1,0.486501
0.0,0.3,0.0,0.4,0.2,0.1,0.4534109999999999
0.2,0.3,0.0,0.2,0.0,0.3,0.5319050000000001
0.3,0.1,0.1,0.0,0.5,0.0,0.4407529999999999
0.3,0.1,0.0,0.2,0.0,0.4,0.4847609999999999
0.1,0.0,0.1,0.1,0.0,0.7,0.488443
0.1,0.1,0.7,0.1,0.0,0.0,0.4713199999999999
0.1,0.2,0.2,0.0,0.5,0.0,0.439849
0.2,0.0,0.1,0.0,0.6,0.1,0.449125
0.0,0.1,0.0,0.4,0.3,0.2,0.445208
0.0,0.3,0.1,0.0,0.4,0.2,0.471
0.3,0.0,0.0,0.0,0.4,0.3,0.430451
0.3,0.0,0.1,0.0,0.4,0.2,0.459975
0.7,0.0,0.0,0.0,0.0,0.3,0.559292
0.2,0.1,0.5,0.0,0.0,0.2,0.562992
0.0,0.5,0.2,0.0,0.1,0.2,0.509351
0.3,0.0,0.5,0.1,0.0,0.1,0.500378
0.0,0.4,0.1,0.1,0.4,0.0,0.457797
0.0,0.3,0.0,0.3,0.0,0.4,0.532884
0.2,0.0,0.4,0.3,0.0,0.1,0.516019
0.2,0.0,0.2,0.1,0.0,0.5,0.510658
0.0,0.6,0.1,0.0,0.2,0.1,0.484031
0.0,0.3,0.3,0.0,0.0,0.4,0.530205
0.0,0.3,0.1,0.4,0.2,0.0,0.4329409999999999
0.1,0.0,0.3,0.3,0.3,0.0,0.435188
0.0,0.2,0.1,0.6,0.1,0.0,0.427516
0.1,0.2,0.6,0.0,0.0,0.1,0.47129
0.3,0.0,0.0,0.3,0.4,0.0,0.417438
0.3,0.0,0.3,0.0,0.1,0.3,0.501975
0.0,0.3,0.1,0.3,0.3,0.0,0.428472
0.3,0.3,0.2,0.0,0.0,0.2,0.5566909999999999
0.3,0.0,0.3,0.2,0.0,0.2,0.4720609999999999
0.0,0.1,0.0,0.1,0.8,0.0,0.461289
0.0,0.0,0.3,0.2,0.2,0.3,0.4944479999999999
0.5,0.3,0.0,0.0,0.1,0.1,0.5171140000000001
0.3,0.0,0.1,0.4,0.0,0.2,0.444893
0.3,0.0,0.1,0.3,0.3,0.0,0.408517
0.0,0.0,0.4,0.0,0.6,0.0,0.4658479999999999
0.0,0.6,0.0,0.2,0.1,0.1,0.491163
0.1,0.0,0.2,0.7,0.0,0.0,0.4278479999999999
0.0,0.0,0.7,0.2,0.1,0.0,0.468434
0.1,0.0,0.1,0.4,0.0,0.4,0.4654109999999999
0.6,0.0,0.1,0.1,0.0,0.2,0.564148
0.2,0.5,0.2,0.0,0.1,0.0,0.511622
0.0,0.0,0.2,0.0,0.5,0.3,0.450445
0.3,0.0,0.0,0.4,0.0,0.3,0.423069
0.1,0.3,0.3,0.0,0.3,0.0,0.4456989999999999
0.2,0.0,0.7,0.0,0.0,0.1,0.482697
0.0,0.0,0.1,0.3,0.5,0.1,0.4397859999999999
0.0,0.1,0.5,0.1,0.3,0.0,0.470092
0.0,0.1,0.0,0.3,0.5,0.1,0.438004
0.4,0.0,0.0,0.4,0.0,0.2,0.4708859999999999
0.4,0.3,0.2,0.0,0.0,0.1,0.525382
0.1,0.0,0.1,0.0,0.8,0.0,0.436351
0.0,0.0,0.1,0.3,0.2,0.4,0.459459
0.1,0.4,0.0,0.4,0.0,0.1,0.5321
0.5,0.2,0.2,0.0,0.1,0.0,0.474312
0.0,0.0,0.2,0.4,0.1,0.3,0.461484
0.3,0.3,0.1,0.0,0.3,0.0,0.455142
0.1,0.0,0.1,0.4,0.4,0.0,0.4270989999999999
0.0,0.1,0.5,0.4,0.0,0.0,0.490806
0.3,0.0,0.3,0.3,0.0,0.1,0.483998
0.0,0.7,0.0,0.2,0.0,0.1,0.5127970000000001
0.0,0.2,0.0,0.1,0.4,0.3,0.483286
0.1,0.0,0.9,0.0,0.0,0.0,0.480837
0.4,0.1,0.0,0.0,0.0,0.5,0.6224529999999999
0.1,0.4,0.1,0.4,0.0,0.0,0.4951819999999999
0.0,0.0,0.0,0.6,0.0,0.4,0.445625
0.1,0.0,0.6,0.3,0.0,0.0,0.4414939999999999
0.4,0.0,0.0,0.1,0.2,0.3,0.436112
0.0,0.1,0.1,0.0,0.4,0.4,0.46824
0.0,0.0,0.1,0.6,0.3,0.0,0.44001
0.0,0.0,0.0,0.4,0.5,0.1,0.421751
0.0,0.0,0.7,0.0,0.3,0.0,0.451661
0.0,0.0,0.0,0.5,0.2,0.3,0.43336
0.2,0.3,0.1,0.4,0.0,0.0,0.489856
0.4,0.1,0.1,0.4,0.0,0.0,0.496108
0.0,0.3,0.0,0.1,0.0,0.6,0.59929
0.3,0.2,0.4,0.1,0.0,0.0,0.521598
0.0,0.0,0.7,0.0,0.1,0.2,0.493795
0.0,0.5,0.3,0.2,0.0,0.0,0.54406
0.0,0.7,0.0,0.2,0.1,0.0,0.52188
0.4,0.3,0.1,0.2,0.0,0.0,0.492953
0.0,0.1,0.0,0.9,0.0,0.0,0.464651
0.1,0.0,0.0,0.1,0.8,0.0,0.452052
0.0,0.5,0.0,0.1,0.2,0.2,0.504555
0.3,0.4,0.0,0.1,0.0,0.2,0.5138189999999999
0.3,0.1,0.0,0.1,0.0,0.5,0.48862
0.7,0.0,0.2,0.0,0.1,0.0,0.440401
0.3,0.0,0.1,0.2,0.4,0.0,0.4134649999999999
0.3,0.2,0.0,0.1,0.4,0.0,0.4529979999999999
0.0,0.6,0.1,0.0,0.1,0.2,0.497766
0.0,0.0,0.3,0.0,0.5,0.2,0.443912
0.0,0.1,0.6,0.2,0.0,0.1,0.477131
0.2,0.0,0.0,0.0,0.7,0.1,0.444517
0.1,0.6,0.2,0.0,0.0,0.1,0.5708810000000001
0.2,0.5,0.2,0.0,0.0,0.1,0.5092
0.0,0.3,0.2,0.5,0.0,0.0,0.453182
0.3,0.1,0.4,0.0,0.2,0.0,0.4464
0.1,0.1,0.0,0.8,0.0,0.0,0.448792
0.0,0.4,0.1,0.1,0.0,0.4,0.488147
0.4,0.2,0.0,0.0,0.3,0.1,0.477371
0.0,0.6,0.1,0.3,0.0,0.0,0.480601
0.0,0.0,0.1,0.0,0.5,0.4,0.457831
0.0,0.1,0.4,0.0,0.3,0.2,0.465397
0.1,0.4,0.1,0.0,0.0,0.4,0.5680350000000001
0.0,0.3,0.5,0.2,0.0,0.0,0.457817
0.2,0.0,0.0,0.4,0.3,0.1,0.3945909999999999
0.1,0.0,0.0,0.4,0.0,0.5,0.425951
0.0,0.1,0.0,0.6,0.3,0.0,0.425135
0.0,0.0,0.1,0.0,0.4,0.5,0.444638
0.0,0.0,0.0,0.9,0.1,0.0,0.434334
0.0,0.3,0.2,0.0,0.1,0.4,0.511912
0.5,0.0,0.3,0.0,0.0,0.2,0.5014069999999999
0.3,0.2,0.0,0.0,0.1,0.4,0.506141
0.1,0.4,0.4,0.0,0.1,0.0,0.469391
0.1,0.0,0.1,0.6,0.2,0.0,0.411732
0.0,0.4,0.0,0.4,0.1,0.1,0.4626699999999999
0.0,0.4,0.4,0.0,0.1,0.1,0.513332
0.0,0.2,0.1,0.0,0.4,0.3,0.483674
0.3,0.0,0.5,0.1,0.1,0.0,0.4737149999999999
0.7,0.0,0.0,0.0,0.2,0.1,0.47296
0.0,0.9,0.1,0.0,0.0,0.0,0.58611
0.3,0.4,0.0,0.3,0.0,0.0,0.471684
0.5,0.0,0.0,0.1,0.1,0.3,0.4410739999999999
0.0,0.0,0.2,0.5,0.2,0.1,0.442248
0.3,0.0,0.1,0.0,0.6,0.0,0.426799
0.0,0.3,0.1,0.5,0.1,0.0,0.443502
0.0,0.5,0.0,0.3,0.0,0.2,0.560411
0.0,0.1,0.4,0.3,0.0,0.2,0.466667
0.0,0.0,0.5,0.1,0.3,0.1,0.451167
0.0,0.0,0.5,0.0,0.5,0.0,0.461788
0.1,0.3,0.4,0.2,0.0,0.0,0.4454
0.5,0.0,0.0,0.2,0.1,0.2,0.440813
0.5,0.0,0.3,0.2,0.0,0.0,0.512096
0.0,0.0,0.3,0.0,0.4,0.3,0.427627
0.1,0.0,0.3,0.6,0.0,0.0,0.425095
0.0,0.4,0.2,0.3,0.0,0.1,0.444119
0.3,0.0,0.3,0.3,0.1,0.0,0.432321
0.2,0.5,0.0,0.0,0.3,0.0,0.4980819999999999
0.3,0.5,0.0,0.2,0.0,0.0,0.578908
0.0,0.7,0.2,0.0,0.0,0.1,0.501081
0.7,0.0,0.1,0.0,0.2,0.0,0.467355
0.4,0.3,0.0,0.2,0.1,0.0,0.5158520000000001
0.0,0.0,0.6,0.3,0.1,0.0,0.48043
0.0,0.0,0.3,0.2,0.0,0.5,0.489131
0.0,0.1,0.4,0.4,0.0,0.1,0.4772689999999999
0.1,0.3,0.0,0.5,0.0,0.1,0.480814
0.0,0.7,0.1,0.2,0.0,0.0,0.5301779999999999
0.0,0.1,0.6,0.1,0.2,0.0,0.477655
0.3,0.0,0.0,0.6,0.1,0.0,0.416641
0.0,0.3,0.3,0.0,0.4,0.0,0.442727
0.0,0.3,0.1,0.0,0.6,0.0,0.4510989999999999
0.0,0.4,0.0,0.0,0.3,0.3,0.483526
0.2,0.1,0.1,0.0,0.0,0.6,0.554483
0.0,0.1,0.6,0.0,0.1,0.2,0.47723
0.0,0.5,0.1,0.1,0.3,0.0,0.471777
0.2,0.5,0.1,0.2,0.0,0.0,0.550704
0.2,0.4,0.0,0.3,0.1,0.0,0.498246
0.0,0.2,0.4,0.0,0.0,0.4,0.5152869999999999
0.1,0.0,0.2,0.0,0.4,0.3,0.453507
0.6,0.0,0.2,0.1,0.1,0.0,0.479741
0.5,0.2,0.0,0.2,0.1,0.0,0.488276
0.2,0.2,0.0,0.0,0.3,0.3,0.4913649999999999
0.4,0.2,0.0,0.4,0.0,0.0,0.4636369999999999
0.0,0.2,0.0,0.2,0.5,0.1,0.458733
0.0,0.6,0.0,0.4,0.0,0.0,0.490721
0.0,0.0,0.0,0.3,0.5,0.2,0.43976
0.2,0.3,0.2,0.3,0.0,0.0,0.498256
0.0,0.1,0.6,0.0,0.2,0.1,0.461689
0.1,0.0,0.0,0.0,0.5,0.4,0.4437649999999999
0.5,0.0,0.1,0.1,0.0,0.3,0.5405260000000001
0.0,0.0,0.5,0.0,0.4,0.1,0.457184
0.3,0.5,0.0,0.1,0.1,0.0,0.4399869999999999
0.2,0.2,0.0,0.1,0.5,0.0,0.4326779999999999
0.4,0.3,0.0,0.0,0.2,0.1,0.475238
0.5,0.0,0.2,0.0,0.3,0.0,0.441331
0.0,0.3,0.0,0.0,0.1,0.6,0.467045
0.0,0.1,0.2,0.6,0.1,0.0,0.419064
0.0,0.2,0.0,0.0,0.4,0.4,0.4942899999999999
0.1,0.0,0.4,0.0,0.1,0.4,0.49194
0.0,0.7,0.1,0.0,0.0,0.2,0.478422
0.0,0.0,0.2,0.1,0.6,0.1,0.457606
0.0,0.0,0.6,0.0,0.1,0.3,0.452269
0.1,0.0,0.8,0.0,0.1,0.0,0.470866
0.2,0.0,0.5,0.0,0.1,0.2,0.496374
0.4,0.2,0.0,0.0,0.1,0.3,0.511835
0.1,0.0,0.2,0.2,0.5,0.0,0.434529
0.5,0.0,0.1,0.0,0.2,0.2,0.450216
0.2,0.0,0.1,0.0,0.5,0.2,0.438225
0.0,0.1,0.4,0.0,0.1,0.4,0.482138
0.2,0.0,0.4,0.0,0.0,0.4,0.500308
0.2,0.0,0.3,0.1,0.4,0.0,0.4472279999999999
0.2,0.0,0.0,0.0,0.5,0.3,0.444506
0.0,0.6,0.0,0.1,0.0,0.3,0.466167
0.0,0.0,0.7,0.0,0.2,0.1,0.443979
0.1,0.0,0.0,0.5,0.3,0.1,0.402649
0.0,0.3,0.0,0.0,0.4,0.3,0.4801
0.5,0.1,0.0,0.0,0.0,0.4,0.5050279999999999
0.3,0.4,0.2,0.0,0.0,0.1,0.487618
0.0,0.0,0.3,0.2,0.3,0.2,0.474931
0.4,0.2,0.3,0.0,0.0,0.1,0.497537
0.0,0.3,0.4,0.3,0.0,0.0,0.467505
0.5,0.0,0.0,0.2,0.0,0.3,0.450003
0.0,0.0,0.4,0.6,0.0,0.0,0.4796569999999999
0.1,0.3,0.0,0.3,0.0,0.3,0.544467
0.3,0.2,0.1,0.0,0.0,0.4,0.4903619999999999
0.3,0.0,0.0,0.7,0.0,0.0,0.455017
0.0,0.5,0.2,0.2,0.1,0.0,0.491462
0.3,0.4,0.0,0.0,0.3,0.0,0.46055
0.2,0.1,0.0,0.4,0.3,0.0,0.418725
0.0,0.3,0.0,0.1,0.4,0.2,0.492304
0.5,0.1,0.4,0.0,0.0,0.0,0.486759
0.0,0.1,0.1,0.2,0.6,0.0,0.456737
0.4,0.3,0.1,0.0,0.0,0.2,0.4663989999999999
0.0,0.4,0.1,0.4,0.1,0.0,0.456162
0.2,0.0,0.0,0.3,0.3,0.2,0.408248
0.1,0.6,0.0,0.3,0.0,0.0,0.5643739999999999
0.0,0.5,0.1,0.3,0.0,0.1,0.544933
0.0,0.0,0.3,0.3,0.3,0.1,0.4778199999999999
0.0,0.2,0.2,0.5,0.0,0.1,0.458856
0.1,0.1,0.1,0.0,0.7,0.0,0.46929
0.6,0.0,0.0,0.0,0.1,0.3,0.506975
0.0,0.8,0.0,0.0,0.1,0.1,0.49605
0.2,0.1,0.0,0.0,0.1,0.6,0.4875279999999999
0.2,0.0,0.1,0.6,0.0,0.1,0.43445
0.3,0.1,0.0,0.0,0.6,0.0,0.439922
0.0,0.0,0.1,0.8,0.1,0.0,0.4357149999999999
0.2,0.7,0.0,0.0,0.0,0.1,0.517373
0.4,0.0,0.0,0.0,0.0,0.6,0.5041479999999999
0.2,0.0,0.1,0.2,0.5,0.0,0.4166229999999999
0.2,0.1,0.3,0.4,0.0,0.0,0.454291
0.0,0.1,0.3,0.0,0.4,0.2,0.465423
0.2,0.0,0.1,0.0,0.7,0.0,0.44265
0.9,0.0,0.1,0.0,0.0,0.0,0.4848479999999999
0.6,0.0,0.1,0.2,0.0,0.1,0.562571
0.1,0.0,0.1,0.2,0.6,0.0,0.426304
0.0,0.0,0.3,0.0,0.0,0.7,0.479305
0.3,0.0,0.2,0.0,0.4,0.1,0.445481
0.0,0.0,0.2,0.1,0.4,0.3,0.46076
0.1,0.0,0.5,0.4,0.0,0.0,0.43006
0.2,0.0,0.3,0.0,0.2,0.3,0.462414
0.3,0.3,0.0,0.1,0.0,0.3,0.4873119999999999
0.5,0.2,0.1,0.0,0.2,0.0,0.475026
0.1,0.0,0.1,0.0,0.2,0.6,0.455529
0.3,0.1,0.5,0.1,0.0,0.0,0.482414
0.1,0.0,0.2,0.1,0.6,0.0,0.425548
0.2,0.1,0.5,0.0,0.2,0.0,0.451266
0.0,0.0,0.1,0.4,0.5,0.0,0.442831
0.1,0.9,0.0,0.0,0.0,0.0,0.4888619999999999
0.0,0.0,0.5,0.1,0.0,0.4,0.485322
0.3,0.0,0.1,0.0,0.2,0.4,0.4609649999999999
0.0,0.0,0.0,0.3,0.3,0.4,0.45123
0.1,0.6,0.0,0.1,0.2,0.0,0.477892
0.1,0.0,0.2,0.0,0.5,0.2,0.467314
0.1,0.2,0.0,0.5,0.2,0.0,0.4346899999999999
0.0,0.0,0.2,0.2,0.5,0.1,0.46338
0.1,0.0,0.0,0.3,0.3,0.3,0.422021
0.0,0.1,0.2,0.5,0.0,0.2,0.469089
0.2,0.1,0.0,0.2,0.0,0.5,0.4998859999999999
0.2,0.0,0.1,0.1,0.6,0.0,0.426996
0.0,0.2,0.0,0.4,0.4,0.0,0.4290489999999999
0.1,0.0,0.8,0.0,0.0,0.1,0.482793
0.0,0.1,0.0,0.5,0.1,0.3,0.46185
0.0,0.0,0.1,0.6,0.1,0.2,0.4322569999999999
0.0,0.0,0.1,0.0,0.6,0.3,0.461297
0.5,0.2,0.0,0.0,0.3,0.0,0.47826
0.0,0.1,0.3,0.0,0.3,0.3,0.49612
0.4,0.3,0.2,0.0,0.1,0.0,0.483181
0.0,0.1,0.0,0.5,0.4,0.0,0.435432
0.3,0.4,0.1,0.0,0.2,0.0,0.4875569999999999
0.0,0.1,0.4,0.2,0.0,0.3,0.482479
0.3,0.1,0.0,0.0,0.3,0.3,0.45856
0.2,0.1,0.0,0.3,0.0,0.4,0.483968
0.0,0.1,0.3,0.0,0.0,0.6,0.498662
0.0,0.0,0.1,0.7,0.0,0.2,0.46111
0.6,0.2,0.1,0.0,0.0,0.1,0.489809
0.0,0.1,0.0,0.7,0.1,0.1,0.422706
0.5,0.0,0.1,0.0,0.3,0.1,0.446043
0.4,0.1,0.0,0.5,0.0,0.0,0.48416
0.0,0.5,0.0,0.0,0.5,0.0,0.470887
0.0,0.4,0.5,0.0,0.0,0.1,0.4931899999999999
0.0,0.1,0.5,0.1,0.0,0.3,0.480588
0.1,0.0,0.0,0.6,0.0,0.3,0.426641
